Frequency (Hz),Absolute Amplitude (a.u.)
21773.4375,0.004130549172
21796.875,0.01731739858
21820.3125,0.01242518897
21843.75,0.02708093881
21867.1875,0.02309430159
21890.625,0.02975364992
21914.0625,0.01022026088
21937.5,0.01608364371
21960.9375,0.01365300802
21984.375,0.023836755
22007.8125,0.004382420009
22031.25,0.0175891107
22054.6875,0.02660950562
22078.125,0.01294973664
22101.5625,0.004156953754
22125,0.05638547993
22148.4375,0.08262263241
22171.875,0.05162609197
22195.3125,0.05494029076
22218.75,0.03103201936
22242.1875,0.018495085
22265.625,0.04590510935
22289.0625,0.04890912682
22312.5,0.04659009354
22335.9375,0.02313363211
22359.375,0.003826966097
22382.8125,0.001976581153
22406.25,0.03579425034
22429.6875,0.03805650849
22453.125,0.03035916766
22476.5625,0.006775868945
22500,0.02975428423
22523.4375,0.03742874643
22546.875,0.01968528703
22570.3125,0.02081111713
22593.75,0.01033504112
22617.1875,0.01174231995
22640.625,0.01115199492
22664.0625,0.01160139909
22687.5,0.006528689026
22710.9375,0.02020398813
22734.375,0.01430460917
22757.8125,0.005448957342
22781.25,0.01967510969
22804.6875,0.007864420068
22828.125,0.01281968429
22851.5625,0.022112426
22875,0.008408826491
22898.4375,0.008558279825
22921.875,0.008569569346
22945.3125,0.009481266141
22968.75,0.009858508903
22992.1875,0.007229674367
23015.625,0.01260033249
23039.0625,0.02095248566
23062.5,0.01001479529
23085.9375,0.003617778686
23109.375,0.007570773519
23132.8125,0.002088681256
23156.25,0.01168156968
23179.6875,0.01436368388
23203.125,0.006319465669
23226.5625,0.005308577831
23250,0.004969478428
23273.4375,0.008659086508
23296.875,0.007505817816
23320.3125,0.003776270135
23343.75,0.006248026786
23367.1875,0.006464037838
23390.625,0.003186128323
23414.0625,0.002939641829
23437.5,0.007651045594
23460.9375,0.003565669008
23484.375,0.003455948435
23507.8125,0.003987999657
23531.25,0.007022565109
23554.6875,0.005523157641
23578.125,0.006390743165
23601.5625,0.004311916176
23625,0.001278644169
23648.4375,0.007779695429
23671.875,0.007479136447
23695.3125,0.007189867568
23718.75,0.004950132044
23742.1875,0.006658379077
23765.625,0.006639453206
23789.0625,0.005131804179
23812.5,0.003309684742
23835.9375,0.005314617325
23859.375,0.005148895191
23882.8125,0.006038957994
23906.25,0.003868898916
23929.6875,0.004417237631
23953.125,0.005239885905
23976.5625,0.005124604761
